precinct,name,street,city,state,zip,geo_longitude,geo_latitude,geo_accuracy,notes
248,Burnet Middle School,8401 Hathaway Dr,Austin,TX,78757,-97.725605,30.365075,house,
249,St Matthews Episcopal Church,8134 Mesa Drive,Austin,TX,78759,-97.756433,30.374301,house,"Combined precincts 249, 262"
262,St Matthews Episcopal Church,8134 Mesa Drive,Austin,TX,78759,-97.756433,30.374301,house,"Combined precincts 249, 262"
250,Mathews Elementary School,906 West Lynn Street,Austin,TX,78703,-97.761122,30.278311,house,
210,O Henry Middle School,2610 West 10th St,Austin,TX,78701,-97.774463,30.285998,house,"Combined precincts 210, 251"
251,O Henry Middle School,2610 West 10th St,Austin,TX,78701,-97.774463,30.285998,house,"Combined precincts 210, 251"
252,North Village Library,2505 Steck Ave,Austin,TX,78757,-97.730598,30.361822,house,
253,First Presbyterian Church,8001 Mesa Dr,Austin,TX,78731,-97.758102,30.369733,house,
228,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
254,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
267,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
256,Howson Branch Public Library,2500 Exposition Blvd,Austin,TX,78703,-97.767656,30.29837,house,"Combined precincts 256, 266"
266,Howson Branch Public Library,2500 Exposition Blvd,Austin,TX,78703,-97.767656,30.29837,house,"Combined precincts 256, 266"
211,Mcbee Elementary School,1001 West Braker Lane,Austin,TX,78758,-97.691095,30.383316,house,"Combined precincts 211, 258"
258,Mcbee Elementary School,1001 West Braker Lane,Austin,TX,78758,-97.691095,30.383316,house,"Combined precincts 211, 258"
259,Summitt Elementary School,12207 Brigadoon Lane,Austin,TX,78727,-97.719762,30.41872,house,
209,Cook Elementary School,1511 Cripple Creek Dr,Austin,TX,78758,-97.704324,30.37834,house,"Combined precincts 209, 222, 260"
222,Cook Elementary School,1511 Cripple Creek Dr,Austin,TX,78758,-97.704324,30.37834,house,"Combined precincts 209, 222, 260"
260,Cook Elementary School,1511 Cripple Creek Dr,Austin,TX,78758,-97.704324,30.37834,house,"Combined precincts 209, 222, 260"
249,St Matthews Episcopal Church,8134 Mesa Drive,Austin,TX,78759,-97.756433,30.374301,house,"Combined precincts 249, 262"
262,St Matthews Episcopal Church,8134 Mesa Drive,Austin,TX,78759,-97.756433,30.374301,house,"Combined precincts 249, 262"
263,United Christian Church,3500 W Parmer Lane,Austin,TX,78726,-97.709221,30.423835,house,
256,Howson Branch Public Library,2500 Exposition Blvd,Austin,TX,78703,-97.767656,30.29837,house,"Combined precincts 256, 266"
266,Howson Branch Public Library,2500 Exposition Blvd,Austin,TX,78703,-97.767656,30.29837,house,"Combined precincts 256, 266"
228,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
254,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
267,Emeritus At North Austin,5310 Duval Rd,Austin,TX,78727,-97.744288,30.418998,house,"Combined precincts 228, 254, 267"
268,Grant Ame Worship Center,1701 Kramer Lane,Austin,TX,78758,-97.704535,30.384669,house,
273,Trinity Lutheran Church,1207 West 45th Street,Austin,TX,78756,-97.740882,30.314949,house,
208,First English Lutheran Church,3001 Whitis Avenue,Austin,TX,78705,-97.738735,30.295319,house,"Combined precincts 208, 274"
274,First English Lutheran Church,3001 Whitis Avenue,Austin,TX,78705,-97.738735,30.295319,house,"Combined precincts 208, 274"
275,Baker Center School,3908 Avenue B,Austin,TX,78751,-97.736349,30.303169,house,
277,University Co-op,2246 Guadalupe,Austin,TX,78705,-97.741907,30.286049,house,
301,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344"
344,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344"
302,Bailey Middle School,4020 Lost Oasis Hollow,Austin,TX,78739,-97.872519,30.164163,house,
303,Oak Hill Primitive Baptist Church,11408 Fm 1826,Austin,TX,78759,-97.924372,30.197997,house,
304,Kiker Elementary School,5913 La Crosse Avenue,Austin,TX,78739,-97.880856,30.191723,house,
305,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
323,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
345,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
306,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
319,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
320,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
307,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356"
356,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356"
308,Briarcliff Poa Comm. Center,22801 Briarcliff Drive,Spicewood,TX,78669,-98.059099,30.407053,house,
309,Southwest Christian Church,2116 Lynnbrook Drive,Austin,TX,78748,-97.831879,30.165485,house,
310,Villages Amenities Center,12006 Gatling Gun Lane,Austin,TX,78748,-97.854061,30.154001,house,"Combined precincts 310, 315"
315,Villages Amenities Center,12006 Gatling Gun Lane,Austin,TX,78748,-97.854061,30.154001,house,"Combined precincts 310, 315"
311,Senior Activity Center,2874 Shoal Crest Ave,Austin,TX,78701,-97.747879,30.297541,house,"Combined precincts 311, 313"
313,Senior Activity Center,2874 Shoal Crest Ave,Austin,TX,78701,-97.747879,30.297541,house,"Combined precincts 311, 313"
312,Sheriff's Office At Hudson Bend,3800 Hudson Bend Road,Austin,TX,78734,-97.92922,30.398079,house,
311,Senior Activity Center,2874 Shoal Crest Ave,Austin,TX,78701,-97.747879,30.297541,house,"Combined precincts 311, 313"
313,Senior Activity Center,2874 Shoal Crest Ave,Austin,TX,78701,-97.747879,30.297541,house,"Combined precincts 311, 313"
314,Oak Hill Fire Dept Barton Creek Sta,4111 Barton Creek Blvd,Austin,TX,78735,-97.88346,30.27871,house,
310,Villages Amenities Center,12006 Gatling Gun Lane,Austin,TX,78748,-97.854061,30.154001,house,"Combined precincts 310, 315"
315,Villages Amenities Center,12006 Gatling Gun Lane,Austin,TX,78748,-97.854061,30.154001,house,"Combined precincts 310, 315"
316,Travis County Parks Office,14624 Hamilton Pool Rd,Austin,TX,78732,-97.972598,30.307689,house,
317,Eanes Isd Admin. Bldg.,601 Camp Craft Road,Austin,TX,78746,-97.816581,30.277453,house,
318,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338"
338,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338"
306,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
319,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
320,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
306,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
319,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
320,Lakeway Activity Center,105 Cross Creek Drive,Austin,TX,78734,-97.981208,30.362623,house,"Combined precincts 306, 319, 320"
321,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327"
327,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327"
305,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
323,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
345,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
324,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368"
368,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368"
325,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329"
329,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329"
326,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331"
331,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331"
321,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327"
327,Fire Station No 33,9409 Bluegrass Drive,Austin,TX,78759,-97.767141,30.399132,house,"Combined precincts 321, 327"
328,Renaissance Retirement Center,11279 Taylor Draper Lane,Austin,TX,78759,-97.753226,30.411206,house,
325,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329"
329,Austin City Hall,301 West 2nd Street,Austin,TX,78701,-97.747271,30.264553,house,"Combined precincts 325, 329"
330,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357"
357,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357"
326,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331"
331,Kathy Caraway Elementary School,11104 Oak View Drive,Austin,TX,78759,-97.769684,30.419957,house,"Combined precincts 326, 331"
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
333,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343"
343,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343"
334,Spicewood Elementary School,11601 Olson Drive,Austin,TX,78750,-97.804567,30.445715,house,
335,Canyon Vista Middle School,8455 Spicewood Springs Rd,Austin,TX,78750,-97.785141,30.426352,house,
336,Hallmark Baptist Church,9023 Old Lampasas Trail,Austin,TX,78750,-97.798814,30.420476,house,
337,Lakewood Homeowner's Associati,7317 Lakewood Drive,Austin,TX,78750,-97.788883,30.375348,house,
318,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338"
338,Travis County Wcid No 18,1502 San Juan Drive,Austin,TX,78733,-97.866114,30.339269,house,"Combined precincts 318, 338"
339,Western Hills Church Of Christ,6211 Parkwood Drive,Austin,TX,78735,-97.85493,30.236978,house,
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
332,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
340,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
341,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
342,Zilker Elementary School,1900 Bluebonnet Lane,Austin,TX,78704,-97.774652,30.252729,house,"Combined precincts 332, 340, 341, 342"
333,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343"
343,Canyon Creek Elementary School,10210 Ember Glen Drive,Austin,TX,78726,-97.82425,30.436469,house,"Combined precincts 333, 343"
301,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344"
344,Sunset Valley City Hall,3205 Jones Road,Sunset Valley,TX,78745,-97.810834,30.228416,house,"Combined precincts 301, 344"
305,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
323,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
345,Great Hills Baptist Church,10500 Jollyville Road,Austin,TX,78759,-97.751799,30.399206,house,"Combined precincts 305, 323, 345"
346,Serene Hills Elementary School,3301 Serene Hills,Lakeway,TX,78738,-98.00059,30.347722,house,
347,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364"
364,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364"
349,Acc Pinnacle Campus,7748 Hwy 290 West,Austin,TX,78736,-97.883388,30.231322,house,
350,Cowan Elementary School,2817 Kentish Dr,Austin,TX,78739,-97.833724,30.188686,house,
351,Small Middle School,4801 Monterey Oaks Blvd,Austin,TX,78749,-97.841438,30.234071,house,
352,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358"
358,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358"
354,Travis Country Office Hoa,4504 Travis Country Cir,Austin,TX,78735,-97.827448,30.245949,house,
307,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356"
356,Rollingwood Municipal Building,403 Nixon Drive,Austin,TX,78746,-97.788753,30.275767,house,"Combined precincts 307, 356"
330,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357"
357,Laura's Library,9411 Bee Cave Road,Austin,TX,78733,-97.87179,30.3151,house,"Combined precincts 330, 357"
352,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358"
358,Covington Middle School,3700 Convict Hill Road,Austin,TX,78749,-97.834702,30.211501,house,"Combined precincts 352, 358"
359,Ltisd Educational Development Ctr,607 Rr 620 North,Austin,TX,78734,-97.946591,30.370589,house,
360,Bowie High School,4103 West Slaughter Lane,Austin,TX,78749,-97.85825,30.187759,house,
361,Oak Hill Fire Station No 301,9211 Circle Drive,Austin,TX,78736,-97.919694,30.239456,house,
362,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363"
363,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363"
362,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363"
363,Will Hampton Branch Library,5125 Convict Hill Rd,Austin,TX,78749,-97.85449,30.218731,house,"Combined precincts 362, 363"
347,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364"
364,Flagship Randalls At Westlake Hills,3300 Bee Caves Rd,Austin,TX,78746,-97.798812,30.275376,house,"Combined precincts 347, 364"
365,West Rural Community Center,8656 A Highway 71 West,Austin,TX,78735,-97.893728,30.251462,house,
366,Mills Elementary School,6201 Davis Ln,Austin,TX,78749,-97.878187,30.211113,house,
367,Clayton Elementary School,7525 Lacrosse Avenue,Austin,TX,78739,-97.906315,30.194881,house,
324,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368"
368,Old Bee Cave School House,13333-a Highway 71 West,Bee Cave,TX,78738,-97.946119,30.306753,house,"Combined precincts 324, 368"
369,Christ Episcopal Church,3520 W. Whitestone Blvd.,Cedar Park,TX,78613,-97.881317,30.51066,house,
370,Round Mountain Community Center,14340 Round Mountain Rd,Leander,TX,78741,-97.948576,30.571213,house,
371,Lago Vista High School,8039 Bar-k Ranch Road,Lago Vista,TX,78645,-97.97788,30.480356,house,
372,Community Center At Jonestown,"18649 Hwy 1431, Suite 6a",Jonestown,TX,78641,-97.923803,30.491765,house,
373,Rolling Hills Community Church 2,6201 Lohman Ford Road,Lago Vista,TX,78645,-97.979357,30.453881,house,
374,Deer Creek Ranch Elementary School,2420 Zeppelin Drive,Cedar Park,TX,78613,-97.853111,30.482584,house,
375,Volente Fire Dept,15406 Fm 2769,Austin,TX,78726,-97.90433,30.435928,house,
401,Del Valle Isd Admin Bldg,5301 Ross Rd,Del Valle,TX,78617,-97.613418,30.176036,house,
402,Elroy Community Library,13512 Fm 812,Del Valle,TX,78617,-97.638352,30.124213,house,
403,Creedmoor Elementary School,5604 Fm 1327,Creedmoor,TX,78610,-97.722423,30.088999,house,
404,Blazier Elementary School,8601 Vertex Blvd,Austin,TX,78747,-97.751992,30.156149,house,
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452"
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
407,South Rural Community Center,3518 South Fm 973,Del Valle,TX,78617,-97.642107,30.198738,house,
408,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435"
435,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435"
409,Galindo Elementary School,3800 South 2nd Street,Austin,TX,78704,-97.771074,30.22908,house,
410,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441"
441,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441"
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
412,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454"
454,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454"
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
414,Texas Oaks Baptist Church,9910 Bilbrook Place,Austin,TX,78748,-97.817037,30.17105,house,
415,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419"
419,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419"
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
406,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
411,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
416,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
417,Akins High School,10701 South First St,Austin,TX,78748,-97.801855,30.148984,house,"Combined precincts 406, 411, 416, 417"
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448"
415,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419"
419,Casey Elementary School,9400 Texas Oaks Drive,Austin,TX,78748,-97.814798,30.176509,house,"Combined precincts 415, 419"
420,Parker Lane United Methodist,2105 Parker Lane,Austin,TX,78741,-97.734718,30.233783,house,
421,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422"
422,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422"
421,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422"
422,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422"
423,Montopolis Recreation Center,1200 Montopolis Drive,Austin,TX,78741,-97.70022,30.232166,house,
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
425,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446"
446,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446"
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444"
428,Mexican American Cultural Center,600 River Street,Austin,TX,78701,-97.74017,30.25814,house,
429,Dan Ruiz Public Library,1600 Grove Blvd,Austin,TX,78744,-97.706665,30.229213,house,
430,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461"
461,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461"
431,Baty Elementary School,2101 Faro Drive,Austin,TX,78741,-97.713309,30.227327,house,
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438"
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442"
